日付,時間,時間帯,カテゴリ,商品,数量,価格設定,商品番号（SKU）,適用済みカスタマイズ,総売上高,ディスカウント,純売上高,税金,注文ID,支払いID,デバイス名,メモ,レシート詳細,支払/払戻,店舗,ダイニングオプション,顧客ID,顧客名,顧客リファレンスID,単位,件数,GTIN,商品の種類,発送メモ,チャネル,トークン,カード種別,使用カード末尾4桁
2026/01/12,06:12:00,日本,ドリンク,テスト商品_SKU0019,3,,SKU0019,,2139,0,1925,214,OID002316,PID002316,iPad,,https://example.test/txn/2316,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/12,06:19:00,日本,ドリンク,テスト商品_SKU0024,4,,SKU0024,,2772,0,2495,277,OID002317,PID002317,iPad,,https://example.test/txn/2317,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,06:26:00,日本,ドリンク,テスト商品_SKU0011,3,,SKU0011,,2352,0,2117,235,OID002318,PID002318,iPad,,https://example.test/txn/2318,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/12,06:33:00,日本,ドリンク,テスト商品_SKU0030,4,,SKU0030,,3104,0,2794,310,OID002319,PID002319,iPad,,https://example.test/txn/2319,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,06:40:00,日本,ドリンク,テスト商品_SKU0018,3,,SKU0018,,1521,0,1369,152,OID002320,PID002320,iPad,,https://example.test/txn/2320,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/12,06:47:00,日本,ドリンク,テスト商品_SKU0018,4,,SKU0018,,3752,0,3377,375,OID002321,PID002321,iPad,,https://example.test/txn/2321,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,06:54:00,日本,ドリンク,テスト商品_SKU0030,2,,SKU0030,,1462,0,1316,146,OID002322,PID002322,iPad,,https://example.test/txn/2322,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/12,07:01:00,日本,ドリンク,テスト商品_SKU0020,1,,SKU0020,,420,0,378,42,OID002323,PID002323,iPad,,https://example.test/txn/2323,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/12,07:08:00,日本,ドリンク,テスト商品_SKU0003,-3,,SKU0003,,-2700,0,-2430,-270,OID002324,PID002324,iPad,返品,https://example.test/txn/2324,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/12,07:15:00,日本,ドリンク,テスト商品_SKU0029,2,,SKU0029,,1804,0,1624,180,OID002325,PID002325,iPad,,https://example.test/txn/2325,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/12,07:22:00,日本,ドリンク,テスト商品_SKU0021,2,,SKU0021,,1172,0,1055,117,OID002326,PID002326,iPad,,https://example.test/txn/2326,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/12,07:29:00,日本,ドリンク,テスト商品_SKU0008,1,,SKU0008,,622,0,560,62,OID002327,PID002327,iPad,,https://example.test/txn/2327,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/12,07:36:00,日本,ドリンク,テスト商品_SKU0023,2,,SKU0023,,600,0,540,60,OID002328,PID002328,iPad,,https://example.test/txn/2328,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/12,07:43:00,日本,ドリンク,テスト商品_SKU0015,3,,SKU0015,,2475,0,2227,248,OID002329,PID002329,iPad,,https://example.test/txn/2329,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/12,07:50:00,日本,ドリンク,テスト商品_SKU0015,1,,SKU0015,,557,0,501,56,OID002330,PID002330,iPad,,https://example.test/txn/2330,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/12,07:57:00,日本,ドリンク,テスト商品_SKU0001,5,,SKU0001,,3785,0,3407,378,OID002331,PID002331,iPad,,https://example.test/txn/2331,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/12,08:04:00,日本,ドリンク,テスト商品_SKU0006,5,,SKU0006,,4845,0,4361,484,OID002332,PID002332,iPad,,https://example.test/txn/2332,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/12,08:11:00,日本,ドリンク,テスト商品_SKU0027,4,,SKU0027,,2916,0,2624,292,OID002333,PID002333,iPad,,https://example.test/txn/2333,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,08:18:00,日本,ドリンク,テスト商品_SKU0020,4,,SKU0020,,2720,0,2448,272,OID002334,PID002334,iPad,,https://example.test/txn/2334,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,08:25:00,日本,ドリンク,テスト商品_SKU0005,4,,SKU0005,,1916,0,1724,192,OID002335,PID002335,iPad,,https://example.test/txn/2335,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,08:32:00,日本,ドリンク,SKUなし商品,4,,,,2068,0,1861,207,OID002336,PID002336,iPad,,https://example.test/txn/2336,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,08:39:00,日本,ドリンク,SKUなし商品,2,,,,778,0,700,78,OID002337,PID002337,iPad,,https://example.test/txn/2337,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/12,08:46:00,日本,ドリンク,テスト商品_SKU0007,-4,,SKU0007,,-3316,0,-2984,-332,OID002338,PID002338,iPad,返品,https://example.test/txn/2338,払い戻し,TestShop,,,,,単価,-4,,通常,,POS,,VISA,1234
2026/01/12,08:53:00,日本,ドリンク,SKUなし商品,3,,,,2733,0,2460,273,OID002339,PID002339,iPad,,https://example.test/txn/2339,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/12,09:00:00,日本,ドリンク,SKUなし商品,2,,,,1266,0,1139,127,OID002340,PID002340,iPad,,https://example.test/txn/2340,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/12,09:07:00,日本,ドリンク,テスト商品_SKU0019,-2,,SKU0019,,-582,0,-524,-58,OID002341,PID002341,iPad,返品,https://example.test/txn/2341,払い戻し,TestShop,,,,,単価,-2,,通常,,POS,,VISA,1234
2026/01/12,09:14:00,日本,ドリンク,テスト商品_SKU0003,1,,SKU0003,,578,0,520,58,OID002342,PID002342,iPad,,https://example.test/txn/2342,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/12,09:21:00,日本,ドリンク,テスト商品_SKU0020,4,,SKU0020,,3120,0,2808,312,OID002343,PID002343,iPad,,https://example.test/txn/2343,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,09:28:00,日本,ドリンク,テスト商品_SKU0028,-3,,SKU0028,,-2577,0,-2319,-258,OID002344,PID002344,iPad,返品,https://example.test/txn/2344,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/12,09:35:00,日本,ドリンク,テスト商品_SKU0023,-3,,SKU0023,,-2625,0,-2363,-262,OID002345,PID002345,iPad,返品,https://example.test/txn/2345,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/12,09:42:00,日本,ドリンク,テスト商品_abc123,-2,,abc123,,-1240,0,-1116,-124,OID002346,PID002346,iPad,返品,https://example.test/txn/2346,払い戻し,TestShop,,,,,単価,-2,,通常,,POS,,VISA,1234
2026/01/12,09:49:00,日本,ドリンク,テスト商品_SKU0011,4,,SKU0011,,2192,0,1973,219,OID002347,PID002347,iPad,,https://example.test/txn/2347,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,09:56:00,日本,ドリンク,テスト商品_abc123,1,,abc123,,620,0,558,62,OID002348,PID002348,iPad,,https://example.test/txn/2348,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/12,10:03:00,日本,ドリンク,テスト商品_SKU0014,-2,,SKU0014,,-918,0,-826,-92,OID002349,PID002349,iPad,返品,https://example.test/txn/2349,払い戻し,TestShop,,,,,単価,-2,,通常,,POS,,VISA,1234
2026/01/12,10:10:00,日本,ドリンク,SKUなし商品,4,,,,3724,0,3352,372,OID002350,PID002350,iPad,,https://example.test/txn/2350,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,10:17:00,日本,ドリンク,テスト商品_SKU0029,-4,,SKU0029,,-2964,0,-2668,-296,OID002351,PID002351,iPad,返品,https://example.test/txn/2351,払い戻し,TestShop,,,,,単価,-4,,通常,,POS,,VISA,1234
2026/01/12,10:24:00,日本,ドリンク,SKUなし商品,5,,,,3895,0,3505,390,OID002352,PID002352,iPad,,https://example.test/txn/2352,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/12,10:31:00,日本,ドリンク,テスト商品_SKU0003,3,,SKU0003,,2247,0,2022,225,OID002353,PID002353,iPad,,https://example.test/txn/2353,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/12,10:38:00,日本,ドリンク,テスト商品_SKU0001,4,,SKU0001,,1484,0,1336,148,OID002354,PID002354,iPad,,https://example.test/txn/2354,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,10:45:00,日本,ドリンク,テスト商品_SKU0014,4,,SKU0014,,3108,0,2797,311,OID002355,PID002355,iPad,,https://example.test/txn/2355,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,10:52:00,日本,ドリンク,テスト商品_SKU0006,4,,SKU0006,,2832,0,2549,283,OID002356,PID002356,iPad,,https://example.test/txn/2356,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,10:59:00,日本,ドリンク,テスト商品_SKU0013,-3,,SKU0013,,-2910,0,-2619,-291,OID002357,PID002357,iPad,返品,https://example.test/txn/2357,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/12,11:06:00,日本,ドリンク,SKUなし商品,2,,,,1052,0,947,105,OID002358,PID002358,iPad,,https://example.test/txn/2358,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/12,11:13:00,日本,ドリンク,テスト商品_SKU0003,4,,SKU0003,,3628,0,3265,363,OID002359,PID002359,iPad,,https://example.test/txn/2359,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,11:20:00,日本,ドリンク,テスト商品_SKU0025,4,,SKU0025,,1656,0,1490,166,OID002360,PID002360,iPad,,https://example.test/txn/2360,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,11:27:00,日本,ドリンク,テスト商品_SKU0006,-4,,SKU0006,,-2704,0,-2434,-270,OID002361,PID002361,iPad,返品,https://example.test/txn/2361,払い戻し,TestShop,,,,,単価,-4,,通常,,POS,,VISA,1234
2026/01/12,11:34:00,日本,ドリンク,テスト商品_SKU0006,4,,SKU0006,,2028,0,1825,203,OID002362,PID002362,iPad,,https://example.test/txn/2362,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,11:41:00,日本,ドリンク,未登録商品_SKU9017,4,,SKU9017,,1428,0,1285,143,OID002363,PID002363,iPad,,https://example.test/txn/2363,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,11:48:00,日本,ドリンク,SKUなし商品,3,,,,1092,0,983,109,OID002364,PID002364,iPad,,https://example.test/txn/2364,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/12,11:55:00,日本,ドリンク,テスト商品_SKU0022,1,,SKU0022,,524,0,472,52,OID002365,PID002365,iPad,,https://example.test/txn/2365,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/12,12:02:00,日本,ドリンク,テスト商品_SKU0006,3,,SKU0006,,2577,0,2319,258,OID002366,PID002366,iPad,,https://example.test/txn/2366,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/12,12:09:00,日本,ドリンク,テスト商品_SKU0007,-4,,SKU0007,,-3912,0,-3521,-391,OID002367,PID002367,iPad,返品,https://example.test/txn/2367,払い戻し,TestShop,,,,,単価,-4,,通常,,POS,,VISA,1234
2026/01/12,12:16:00,日本,ドリンク,テスト商品_SKU0015,1,,SKU0015,,773,0,696,77,OID002368,PID002368,iPad,,https://example.test/txn/2368,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/12,12:23:00,日本,ドリンク,テスト商品_SKU0017,2,,SKU0017,,1928,0,1735,193,OID002369,PID002369,iPad,,https://example.test/txn/2369,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/12,12:30:00,日本,ドリンク,テスト商品_SKU0021,4,,SKU0021,,2088,0,1879,209,OID002370,PID002370,iPad,,https://example.test/txn/2370,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,12:37:00,日本,ドリンク,テスト商品_abc123,1,,abc123,,620,0,558,62,OID002371,PID002371,iPad,,https://example.test/txn/2371,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/12,12:44:00,日本,ドリンク,テスト商品_SKU0020,2,,SKU0020,,726,0,653,73,OID002372,PID002372,iPad,,https://example.test/txn/2372,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/12,12:51:00,日本,ドリンク,テスト商品_abc123,5,,abc123,,3100,0,2790,310,OID002373,PID002373,iPad,,https://example.test/txn/2373,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/12,12:58:00,日本,ドリンク,テスト商品_SKU0005,5,,SKU0005,,3005,0,2705,300,OID002374,PID002374,iPad,,https://example.test/txn/2374,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/12,13:05:00,日本,ドリンク,テスト商品_SKU0030,-2,,SKU0030,,-1102,0,-992,-110,OID002375,PID002375,iPad,返品,https://example.test/txn/2375,払い戻し,TestShop,,,,,単価,-2,,通常,,POS,,VISA,1234
2026/01/12,13:12:00,日本,ドリンク,テスト商品_SKU0010,-3,,SKU0010,,-1293,0,-1164,-129,OID002376,PID002376,iPad,返品,https://example.test/txn/2376,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/12,13:19:00,日本,ドリンク,テスト商品_SKU0025,4,,SKU0025,,2860,0,2574,286,OID002377,PID002377,iPad,,https://example.test/txn/2377,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,13:26:00,日本,ドリンク,テスト商品_SKU0016,4,,SKU0016,,2504,0,2254,250,OID002378,PID002378,iPad,,https://example.test/txn/2378,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,13:33:00,日本,ドリンク,テスト商品_SKU0021,1,,SKU0021,,790,0,711,79,OID002379,PID002379,iPad,,https://example.test/txn/2379,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/12,13:40:00,日本,ドリンク,未登録商品_SKU9050,1,,SKU9050,,291,0,262,29,OID002380,PID002380,iPad,,https://example.test/txn/2380,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/12,13:47:00,日本,ドリンク,テスト商品_SKU0015,1,,SKU0015,,491,0,442,49,OID002381,PID002381,iPad,,https://example.test/txn/2381,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/12,13:54:00,日本,ドリンク,未登録商品_SKU9030,1,,SKU9030,,958,0,862,96,OID002382,PID002382,iPad,,https://example.test/txn/2382,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/12,14:01:00,日本,ドリンク,テスト商品_SKU0026,-5,,SKU0026,,-2420,0,-2178,-242,OID002383,PID002383,iPad,返品,https://example.test/txn/2383,払い戻し,TestShop,,,,,単価,-5,,通常,,POS,,VISA,1234
2026/01/12,14:08:00,日本,ドリンク,テスト商品_SKU0003,5,,SKU0003,,2515,0,2263,252,OID002384,PID002384,iPad,,https://example.test/txn/2384,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/12,14:15:00,日本,ドリンク,テスト商品_SKU0005,-5,,SKU0005,,-2450,0,-2205,-245,OID002385,PID002385,iPad,返品,https://example.test/txn/2385,払い戻し,TestShop,,,,,単価,-5,,通常,,POS,,VISA,1234
2026/01/12,14:22:00,日本,ドリンク,テスト商品_SKU0001,1,,SKU0001,,689,0,620,69,OID002386,PID002386,iPad,,https://example.test/txn/2386,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/12,14:29:00,日本,ドリンク,テスト商品_SKU0016,-2,,SKU0016,,-1596,0,-1436,-160,OID002387,PID002387,iPad,返品,https://example.test/txn/2387,払い戻し,TestShop,,,,,単価,-2,,通常,,POS,,VISA,1234
2026/01/12,14:36:00,日本,ドリンク,テスト商品_SKU0008,3,,SKU0008,,2424,0,2182,242,OID002388,PID002388,iPad,,https://example.test/txn/2388,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/12,14:43:00,日本,ドリンク,SKUなし商品,2,,,,866,0,779,87,OID002389,PID002389,iPad,,https://example.test/txn/2389,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/12,14:50:00,日本,ドリンク,テスト商品_SKU0006,2,,SKU0006,,900,0,810,90,OID002390,PID002390,iPad,,https://example.test/txn/2390,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/12,14:57:00,日本,ドリンク,テスト商品_SKU0022,5,,SKU0022,,4585,0,4127,458,OID002391,PID002391,iPad,,https://example.test/txn/2391,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/12,15:04:00,日本,ドリンク,テスト商品_SKU0022,2,,SKU0022,,1728,0,1555,173,OID002392,PID002392,iPad,,https://example.test/txn/2392,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/12,15:11:00,日本,ドリンク,テスト商品_SKU0024,4,,SKU0024,,3684,0,3316,368,OID002393,PID002393,iPad,,https://example.test/txn/2393,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,15:18:00,日本,ドリンク,テスト商品_SKU0003,-5,,SKU0003,,-2605,0,-2345,-260,OID002394,PID002394,iPad,返品,https://example.test/txn/2394,払い戻し,TestShop,,,,,単価,-5,,通常,,POS,,VISA,1234
2026/01/12,15:25:00,日本,ドリンク,テスト商品_SKU0014,3,,SKU0014,,1872,0,1685,187,OID002395,PID002395,iPad,,https://example.test/txn/2395,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/12,15:32:00,日本,ドリンク,テスト商品_SKU0007,2,,SKU0007,,1740,0,1566,174,OID002396,PID002396,iPad,,https://example.test/txn/2396,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/12,15:39:00,日本,ドリンク,テスト商品_SKU0011,1,,SKU0011,,575,0,517,58,OID002397,PID002397,iPad,,https://example.test/txn/2397,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/12,15:46:00,日本,ドリンク,テスト商品_SKU0027,3,,SKU0027,,1050,0,945,105,OID002398,PID002398,iPad,,https://example.test/txn/2398,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/12,15:53:00,日本,ドリンク,テスト商品_SKU0029,2,,SKU0029,,1364,0,1228,136,OID002399,PID002399,iPad,,https://example.test/txn/2399,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/12,16:00:00,日本,ドリンク,SKUなし商品,1,,,,696,0,626,70,OID002400,PID002400,iPad,,https://example.test/txn/2400,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/12,16:07:00,日本,ドリンク,SKUなし商品,3,,,,2298,0,2068,230,OID002401,PID002401,iPad,,https://example.test/txn/2401,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/12,16:14:00,日本,ドリンク,SKUなし商品,5,,,,2740,0,2466,274,OID002402,PID002402,iPad,,https://example.test/txn/2402,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/12,16:21:00,日本,ドリンク,テスト商品_SKU0022,4,,SKU0022,,1312,0,1181,131,OID002403,PID002403,iPad,,https://example.test/txn/2403,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,16:28:00,日本,ドリンク,未登録商品_SKU9005,5,,SKU9005,,3805,0,3425,380,OID002404,PID002404,iPad,,https://example.test/txn/2404,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/12,16:35:00,日本,ドリンク,テスト商品_SKU0024,-2,,SKU0024,,-1088,0,-979,-109,OID002405,PID002405,iPad,返品,https://example.test/txn/2405,払い戻し,TestShop,,,,,単価,-2,,通常,,POS,,VISA,1234
2026/01/12,16:42:00,日本,ドリンク,未登録商品_SKU9024,1,,SKU9024,,729,0,656,73,OID002406,PID002406,iPad,,https://example.test/txn/2406,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/12,16:49:00,日本,ドリンク,SKUなし商品,3,,,,2172,0,1955,217,OID002407,PID002407,iPad,,https://example.test/txn/2407,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/12,16:56:00,日本,ドリンク,テスト商品_SKU0019,2,,SKU0019,,1724,0,1552,172,OID002408,PID002408,iPad,,https://example.test/txn/2408,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/12,17:03:00,日本,ドリンク,テスト商品_SKU0007,-3,,SKU0007,,-855,0,-769,-86,OID002409,PID002409,iPad,返品,https://example.test/txn/2409,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/12,17:10:00,日本,ドリンク,SKUなし商品,4,,,,1196,0,1076,120,OID002410,PID002410,iPad,,https://example.test/txn/2410,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,17:17:00,日本,ドリンク,テスト商品_SKU0012,-2,,SKU0012,,-1204,0,-1084,-120,OID002411,PID002411,iPad,返品,https://example.test/txn/2411,払い戻し,TestShop,,,,,単価,-2,,通常,,POS,,VISA,1234
2026/01/12,17:24:00,日本,ドリンク,テスト商品_SKU0019,3,,SKU0019,,1581,0,1423,158,OID002412,PID002412,iPad,,https://example.test/txn/2412,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/12,17:31:00,日本,ドリンク,テスト商品_SKU0024,4,,SKU0024,,2272,0,2045,227,OID002413,PID002413,iPad,,https://example.test/txn/2413,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,17:38:00,日本,ドリンク,SKUなし商品,1,,,,284,0,256,28,OID002414,PID002414,iPad,,https://example.test/txn/2414,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/12,17:45:00,日本,ドリンク,テスト商品_SKU0026,4,,SKU0026,,2600,0,2340,260,OID002415,PID002415,iPad,,https://example.test/txn/2415,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/12,17:52:00,日本,ドリンク,テスト商品_SKU0016,2,,SKU0016,,836,0,752,84,OID002416,PID002416,iPad,,https://example.test/txn/2416,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/12,17:59:00,日本,ドリンク,テスト商品_SKU0023,-1,,SKU0023,,-912,0,-821,-91,OID002417,PID002417,iPad,返品,https://example.test/txn/2417,払い戻し,TestShop,,,,,単価,-1,,通常,,POS,,VISA,1234
2026/01/12,18:06:00,日本,ドリンク,SKUなし商品,5,,,,2990,0,2691,299,OID002418,PID002418,iPad,,https://example.test/txn/2418,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/12,18:13:00,日本,ドリンク,テスト商品_SKU0029,1,,SKU0029,,778,0,700,78,OID002419,PID002419,iPad,,https://example.test/txn/2419,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
